Date,Open,High,Low,Close,Volume,Adj Close
2014-09-17,132.970001,133.309998,131.929993,132.570007,813600,127.429625
2014-09-18,132.699997,132.970001,132.130005,132.440002,944800,127.304661
2014-09-19,133.330002,134.240005,133.199997,133.660004,1821000,128.477357
2014-09-22,132.990005,133.660004,131.850006,131.899994,1009500,126.785592
2014-09-23,131.449997,131.449997,128.770004,128.839996,1175800,123.844245
2014-09-24,128.639999,130.229996,128.410004,129.990005,1001200,124.949663
2014-09-25,130.639999,130.910004,128.410004,128.899994,1042300,123.901916
2014-09-26,130.350006,132.350006,129.910004,131.929993,985900,126.814427
2014-09-29,131.240005,132.850006,130.600006,131.979996,1066100,126.862491
2014-09-30,132.169998,132.940002,131.309998,131.759995,1390500,126.651021
2014-10-01,130.610001,130.860001,127.760002,128.020004,1567200,123.056048
2014-10-02,128.220001,128.779999,126.550003,126.900002,1349300,121.979473
2014-10-03,127.68,129.070007,127.620003,128.470001,1096300,123.488596
2014-10-06,129.080002,129.669998,127.199997,127.75,911400,122.796513
2014-10-07,127.120003,127.190002,124.559998,124.610001,1028500,119.778267
2014-10-08,124.550003,126.480003,123.43,126.360001,1001200,121.460411
2014-10-09,126.099998,126.580002,123.690002,124.019997,771700,119.21114
2014-10-10,123.800003,125.410004,123.050003,124.010002,1198100,119.201533
2014-10-13,124.199997,125.220001,121.379997,121.470001,981500,116.76002
2014-10-14,122.010002,125.620003,121.870003,124.190002,1155700,119.374554
2014-10-15,122.269997,123.559998,118.239998,121.290001,1965300,116.587
2014-10-16,119.309998,122.529999,118.57,121.599998,1163400,116.884977
2014-10-17,122.510002,124.970001,122.510002,124.440002,1058300,119.61486
2014-10-20,124.099998,124.75,123.400002,124.669998,973300,119.835938
2014-10-21,124.5,126.220001,123.339996,126.129997,1456300,121.239326
2014-10-22,127.0,128.610001,124.580002,125.110001,1920100,120.258879
2014-10-23,127.099998,129.529999,125.559998,129.199997,1864500,124.190287
2014-10-24,129.169998,130.889999,128.539993,130.789993,1036400,125.718631
2014-10-27,130.839996,130.990005,129.300003,130.789993,1311600,125.718631
2014-10-28,132.100006,134.259995,131.539993,134.199997,1658900,128.996412
2014-10-29,134.410004,136.080002,133.779999,135.660004,1750100,130.399808
2014-10-30,134.649994,137.779999,133.75,137.289993,1779500,131.966595
2014-10-31,138.800003,139.220001,137.149994,137.960007,1500700,132.610628
2014-11-03,137.789993,137.889999,136.210007,136.960007,1254100,131.649403
2014-11-04,137.910004,139.470001,136.820007,138.570007,1325400,133.196976
2014-11-05,139.259995,139.460007,137.0,137.839996,1354300,132.495271
2014-11-06,137.889999,138.679993,136.800003,138.110001,1208800,132.754806
2014-11-07,138.130005,138.149994,135.389999,136.110001,1826900,130.832356
2014-11-10,135.75,136.160004,134.830002,135.649994,1089100,130.390186
2014-11-11,135.880005,137.669998,135.809998,136.850006,615100,131.543668
2014-11-12,136.169998,136.830002,135.369995,136.020004,787800,130.745849
2014-11-13,136.139999,138.059998,136.139999,137.199997,969900,131.880088
2014-11-14,136.300003,137.279999,135.789993,136.070007,1195200,130.793913
2014-11-17,136.070007,136.630005,135.660004,135.910004,768800,130.640114
2014-11-18,136.199997,138.350006,135.820007,138.080002,1201000,132.725971
2014-11-19,137.330002,137.830002,136.539993,137.539993,993700,132.206901
2014-11-20,136.809998,138.690002,136.490005,138.449997,763400,133.081619
2014-11-21,140.0,140.589996,138.809998,139.130005,1068800,133.73526
2014-11-24,138.970001,140.820007,138.809998,140.720001,718300,135.263605
2014-11-25,140.529999,142.309998,140.529999,141.559998,1176400,136.07103
2014-11-26,140.860001,141.649994,140.660004,141.449997,801700,136.64097
2014-11-28,141.5,142.509995,140.720001,140.929993,880600,136.138645
2014-12-01,140.720001,141.139999,138.679993,138.759995,1387000,134.042422
2014-12-02,139.029999,140.729996,138.880005,140.169998,2133000,135.404488
2014-12-03,140.559998,141.940002,140.320007,140.970001,1166600,136.177293
2014-12-04,140.580002,141.419998,139.100006,139.839996,949000,135.085706
2014-12-05,143.25,148.770004,143.029999,147.690002,2145700,142.668827
2014-12-08,147.690002,148.0,145.869995,146.570007,2355000,141.58691
2014-12-09,145.149994,148.059998,144.419998,147.550003,1307800,142.533587
2014-12-10,147.210007,147.449997,144.190002,144.320007,1603300,139.413405
2014-12-11,144.880005,146.800003,144.240005,145.720001,1145100,140.765802
2014-12-12,144.679993,144.679993,141.529999,141.559998,1224400,136.747231
2014-12-15,142.199997,143.589996,140.520004,141.899994,1237900,137.075668
2014-12-16,141.25,146.179993,141.210007,143.789993,1715200,138.901411
2014-12-17,144.110001,144.800003,141.960007,143.619995,1526700,138.737192
2014-12-18,145.330002,148.589996,145.300003,148.550003,1410600,143.499589
2014-12-19,148.710007,150.740005,148.570007,149.899994,2309500,144.803683
2014-12-22,150.339996,153.009995,150.240005,152.240005,1196000,147.064139
2014-12-23,153.009995,153.190002,151.149994,151.320007,933000,146.175419
2014-12-24,151.550003,152.75,151.309998,151.759995,417600,146.600447
2014-12-26,151.929993,152.589996,151.479996,151.550003,549400,146.397595
2014-12-29,150.919998,151.580002,150.160004,151.080002,796000,145.943573
2014-12-30,150.529999,151.139999,149.860001,150.759995,948400,145.634445
2014-12-31,150.75,151.210007,147.229996,147.389999,1600600,142.379024
2015-01-02,148.289993,149.160004,144.539993,146.460007,2042000,141.480649
2015-01-05,145.449997,146.470001,142.449997,143.369995,5765000,138.495692
2015-01-06,143.460007,146.0,141.580002,144.160004,3121100,139.258841
2015-01-07,145.050003,148.830002,144.880005,148.720001,2369900,143.663808
2015-01-08,149.839996,153.139999,149.809998,152.169998,3466300,146.996512
2015-01-09,152.449997,153.639999,151.800003,152.740005,1891200,147.54714
2015-01-12,152.789993,153.589996,150.789993,151.970001,1588700,146.803314
2015-01-13,153.029999,154.979996,150.960007,152.0,1487900,146.832293
2015-01-14,150.710007,152.470001,149.050003,152.110001,1401800,146.938554
2015-01-15,152.600006,153.559998,151.119995,152.309998,1453800,147.131751
2015-01-16,152.210007,153.5,151.389999,153.330002,1166700,148.117077
2015-01-20,154.669998,154.990005,151.270004,153.729996,1095700,148.503472
2015-01-21,152.809998,155.179993,152.429993,154.240005,1456000,148.996143
2015-01-22,155.0,157.220001,154.009995,156.5,1128700,151.179302
2015-01-23,156.399994,157.300003,155.649994,156.190002,995300,150.879843
2015-01-26,156.350006,156.410004,154.399994,155.539993,1089300,150.251933
2015-01-27,153.800003,154.869995,152.5,152.940002,1444900,147.740337
2015-01-28,154.190002,155.5,152.039993,152.160004,2019800,146.986857
2015-01-29,153.710007,158.149994,153.710007,157.929993,2239500,152.560677
2015-01-30,156.309998,159.199997,155.940002,156.949997,2361900,151.614
2015-02-02,157.289993,159.610001,154.690002,159.190002,1464600,153.777849
2015-02-03,158.479996,161.720001,157.699997,160.479996,2038100,155.023985
2015-02-04,160.190002,163.240005,160.029999,161.839996,1627800,156.337748
2015-02-05,163.270004,164.0,161.919998,163.029999,1092800,157.487293
2015-02-06,164.220001,164.220001,161.740005,162.240005,1053700,156.724158
2015-02-09,161.779999,164.289993,161.059998,162.970001,1665500,157.429335
2015-02-10,164.789993,165.080002,163.410004,164.889999,1265700,159.284057
2015-02-11,164.410004,167.0,164.259995,166.289993,1753800,160.636454
2015-02-12,167.330002,168.009995,166.460007,167.289993,1245200,161.602456
2015-02-13,167.399994,167.600006,166.110001,167.139999,969200,161.457562
2015-02-17,166.589996,168.110001,166.160004,167.600006,1055900,161.901929
2015-02-18,166.0,167.690002,165.649994,167.679993,1179600,161.979196
2015-02-19,167.800003,170.190002,167.5,170.130005,1045300,164.345913
2015-02-20,169.619995,172.300003,169.479996,172.199997,1364200,166.345529
2015-02-23,171.720001,172.259995,170.350006,170.520004,1197200,164.722653
2015-02-24,169.820007,170.800003,169.009995,170.190002,1192400,164.40387
2015-02-25,170.309998,170.490005,167.360001,168.649994,1346200,162.916219
2015-02-26,167.429993,168.440002,165.779999,166.309998,1284400,161.325381
2015-02-27,166.059998,167.559998,165.600006,165.710007,1264200,160.743373
2015-03-02,165.610001,167.729996,165.470001,167.100006,2353100,162.091712
2015-03-03,165.839996,166.550003,162.740005,163.630005,2191200,158.725713
2015-03-04,163.289993,164.199997,162.440002,163.929993,1226100,159.016709
2015-03-05,163.759995,164.639999,162.839996,163.279999,1074000,158.386197
2015-03-06,162.300003,162.300003,159.610001,160.410004,1781600,155.602221
2015-03-09,159.869995,161.949997,159.740005,161.270004,1266100,156.436446
2015-03-10,160.009995,160.529999,158.339996,158.339996,1362700,153.594256
2015-03-11,159.059998,159.740005,157.960007,158.029999,1270600,153.293549
2015-03-12,158.259995,160.039993,158.259995,160.0,1488600,155.204506
2015-03-13,159.389999,160.800003,156.320007,157.559998,1564100,152.837635
2015-03-16,158.199997,161.479996,158.199997,161.339996,1326600,156.50434
2015-03-17,160.070007,161.449997,160.070007,161.160004,1123100,156.329742
2015-03-18,160.630005,163.360001,159.509995,162.839996,1621300,157.959382
2015-03-19,162.759995,163.809998,161.720001,162.520004,1218700,157.648981
2015-03-20,162.740005,164.080002,162.080002,162.619995,4394000,157.745975
2015-03-23,163.009995,164.0,162.589996,162.720001,1171600,157.842984
2015-03-24,162.059998,163.179993,161.199997,162.089996,953500,157.231861
2015-03-25,162.429993,162.679993,159.179993,159.190002,1190000,154.418785
2015-03-26,158.059998,159.919998,157.110001,159.309998,1158400,154.535184
2015-03-27,159.139999,160.869995,158.899994,160.479996,1436500,155.670115
2015-03-30,161.149994,163.570007,160.789993,162.679993,1041700,157.804174
2015-03-31,161.940002,162.869995,160.960007,160.960007,1175400,156.135739
2015-04-01,160.089996,161.289993,158.110001,160.550003,1448800,155.738024
2015-04-02,160.669998,162.779999,160.279999,161.630005,911600,156.785657
2015-04-06,160.520004,163.339996,160.369995,162.759995,1261300,157.881778
2015-04-07,162.699997,164.630005,162.610001,162.910004,961900,158.027291
2015-04-08,162.320007,164.880005,162.080002,164.210007,1021600,159.288331
2015-04-09,163.759995,165.210007,163.080002,164.570007,742400,159.637542
2015-04-10,164.75,165.949997,164.130005,165.350006,630600,160.394163
2015-04-13,165.0,165.929993,163.559998,163.580002,948900,158.677209
2015-04-14,163.429993,164.369995,162.169998,163.240005,695500,158.347402
2015-04-15,163.839996,164.429993,162.899994,163.240005,642000,158.347402
2015-04-16,162.740005,164.190002,161.850006,163.380005,913600,158.483206
2015-04-17,162.199997,162.289993,159.699997,160.160004,1126100,155.359714
2015-04-20,161.179993,163.229996,160.889999,162.690002,845600,157.813884
2015-04-21,163.720001,163.839996,162.089996,162.490005,986200,157.619881
2015-04-22,162.369995,162.529999,160.649994,162.080002,771900,157.222166
2015-04-23,161.539993,163.940002,161.149994,162.830002,866700,157.949687
2015-04-24,162.5,162.699997,161.259995,161.779999,628600,156.931155
2015-04-27,162.050003,162.929993,160.029999,160.130005,1231500,155.330614
2015-04-28,160.009995,160.949997,158.910004,160.509995,1132300,155.699215
2015-04-29,162.050003,163.380005,158.350006,159.139999,1397300,154.370281
2015-04-30,158.179993,158.839996,152.779999,154.039993,2465400,149.423132
2015-05-01,154.869995,156.059998,154.289993,156.009995,1136500,151.334088
2015-05-04,156.179993,157.429993,155.529999,155.830002,1028800,151.15949
2015-05-05,155.679993,156.490005,152.690002,153.279999,1244400,148.685915
2015-05-06,154.0,154.679993,152.440002,153.300003,1262300,148.70532
2015-05-07,153.300003,154.139999,152.699997,153.460007,1075100,148.860528
2015-05-08,155.0,156.550003,154.759995,156.309998,934200,151.6251
2015-05-11,156.25,157.520004,156.009995,156.350006,746200,151.663909
2015-05-12,155.949997,156.0,154.690002,155.440002,947700,150.78118
2015-05-13,155.380005,156.169998,155.110001,155.220001,822400,150.567772
2015-05-14,156.589996,157.880005,156.050003,157.669998,917100,152.944339
2015-05-15,157.710007,158.869995,157.330002,158.009995,667600,153.274145
2015-05-18,157.910004,158.649994,157.490005,158.020004,704800,153.283854
2015-05-19,158.0,159.440002,157.619995,158.929993,954800,154.166569
2015-05-20,159.429993,160.360001,158.5,159.619995,1093900,154.83589
2015-05-21,160.25,161.789993,160.039993,161.179993,1079900,156.349132
2015-05-22,160.729996,161.050003,159.580002,160.0,956700,155.204506
2015-05-26,159.919998,159.919998,158.050003,158.470001,861400,153.720364
2015-05-27,159.369995,159.649994,158.089996,159.320007,865500,154.544894
2015-05-28,158.0,160.580002,157.660004,160.479996,1256100,156.455727
2015-05-29,159.899994,160.740005,158.270004,159.179993,1909200,155.188324
2015-06-01,159.089996,160.779999,158.300003,159.940002,1329700,155.929275
2015-06-02,159.210007,161.25,157.440002,160.350006,1258600,156.328997
2015-06-03,160.570007,161.440002,159.830002,160.259995,1189100,156.241243
2015-06-04,158.869995,160.350006,157.800003,158.119995,947800,154.154907
2015-06-05,157.470001,157.779999,156.509995,157.289993,928700,153.345719
2015-06-08,157.029999,157.649994,156.490005,156.660004,942700,152.731527
2015-06-09,156.940002,157.779999,156.179993,157.220001,938000,153.277482
2015-06-10,157.839996,159.110001,156.440002,158.559998,1271400,154.583876
2015-06-11,158.820007,161.050003,158.770004,160.770004,923900,156.738463
2015-06-12,159.610001,161.360001,159.100006,161.059998,1027400,157.021185
2015-06-15,159.669998,160.550003,159.0,159.960007,924100,155.948778
2015-06-16,159.039993,163.5,159.039993,161.490005,871700,157.44041
2015-06-17,162.0,163.380005,161.119995,162.869995,831400,158.785794
2015-06-18,163.279999,165.919998,163.220001,165.160004,1150100,161.018377
2015-06-19,164.5,165.970001,164.5,165.050003,1943500,160.911135
2015-06-22,165.789993,166.550003,165.350006,165.470001,960400,161.320601
2015-06-23,165.660004,166.210007,163.729996,164.369995,1249800,160.248179
2015-06-24,164.240005,164.679993,162.889999,163.210007,869100,159.117279
2015-06-25,163.619995,164.100006,162.009995,162.130005,891000,158.06436
2015-06-26,162.419998,162.839996,161.449997,161.770004,2037500,157.713387
2015-06-29,160.800003,161.580002,158.639999,158.679993,1055400,154.700862
2015-06-30,159.990005,160.240005,158.160004,158.630005,900600,154.652128
2015-07-01,159.639999,160.509995,159.039993,160.100006,734400,156.085266
2015-07-02,160.660004,161.229996,158.419998,159.5,975900,155.500306
2015-07-06,158.350006,159.589996,158.100006,159.25,967300,155.256576
2015-07-07,159.830002,161.509995,158.130005,161.389999,986300,157.342911
2015-07-08,160.220001,161.75,160.179993,160.660004,888500,156.631221
2015-07-09,163.009995,164.0,162.550003,162.690002,1228800,158.610315
2015-07-10,164.300003,165.949997,163.679993,165.369995,1167100,161.223103
2015-07-13,167.020004,167.619995,166.0,167.300003,942900,163.104713
2015-07-14,167.160004,168.820007,167.039993,168.490005,1169800,164.264874
2015-07-15,168.210007,169.050003,167.740005,168.589996,991000,164.362358
2015-07-16,169.320007,170.070007,168.470001,169.860001,876600,165.600515
2015-07-17,169.210007,169.970001,168.309998,168.990005,792100,164.752336
2015-07-20,169.539993,170.350006,168.979996,169.830002,877700,165.571268
2015-07-21,169.110001,169.470001,165.979996,166.770004,833800,162.588005
2015-07-22,166.75,167.240005,165.75,166.279999,905400,162.110287
2015-07-23,166.610001,167.589996,165.139999,165.5,1222600,161.349848
2015-07-24,165.589996,165.979996,164.190002,164.800003,665500,160.667404
2015-07-27,163.919998,164.25,162.160004,162.559998,970500,158.48357
2015-07-28,163.410004,164.580002,162.0,163.339996,1584000,159.244009
2015-07-29,170.600006,176.5,167.179993,173.440002,3107200,169.090743
2015-07-30,172.860001,176.020004,172.360001,175.410004,1656800,171.011344
2015-07-31,175.850006,175.850006,172.729996,173.009995,1742300,168.671518
2015-08-03,172.850006,173.360001,170.669998,172.160004,1346300,167.842842
2015-08-04,172.600006,173.210007,171.580002,172.119995,1392300,167.803837
2015-08-05,173.050003,174.520004,172.910004,173.679993,1120900,169.324715
2015-08-06,173.940002,174.110001,171.699997,172.869995,875200,168.53503
2015-08-07,172.720001,173.320007,171.029999,172.649994,872300,168.320545
2015-08-10,174.139999,175.839996,173.740005,175.25,828300,170.855352
2015-08-11,173.270004,173.699997,172.169998,173.270004,767200,168.925008
2015-08-12,171.979996,172.300003,169.610001,171.559998,1152800,167.257882
2015-08-13,172.089996,173.619995,172.0,172.860001,626000,168.525286
2015-08-14,173.029999,174.350006,172.259995,174.179993,718200,169.812177
2015-08-17,173.600006,174.869995,172.350006,174.710007,685700,170.3289
2015-08-18,174.429993,175.779999,174.339996,175.5,727100,171.099083
2015-08-19,174.949997,176.830002,173.600006,175.619995,1021400,171.216069
2015-08-20,173.949997,174.550003,172.589996,172.589996,1118800,168.262052
2015-08-21,171.179993,171.740005,165.210007,165.350006,1985300,161.203615
2015-08-24,152.309998,165.910004,152.309998,160.020004,2293900,156.007271
2015-08-25,163.660004,164.330002,159.070007,159.690002,1760800,155.685544
2015-08-26,162.800003,164.740005,159.139999,164.479996,1479700,160.355422
2015-08-27,165.259995,167.949997,163.770004,167.080002,1168700,163.686371
2015-08-28,166.580002,167.429993,164.490005,165.539993,979200,162.177642
2015-08-31,165.5,165.830002,163.600006,163.740005,974800,160.414214
2015-09-01,160.75,161.690002,158.839996,159.369995,1611100,156.132965
2015-09-02,160.949997,164.630005,160.470001,164.610001,1081300,161.266539
2015-09-03,164.949997,166.910004,164.330002,164.649994,1055200,161.30572
2015-09-04,162.929993,163.25,161.050003,162.300003,1197900,159.00346
2015-09-08,164.889999,168.300003,164.520004,168.009995,1721700,164.597474
2015-09-09,169.899994,170.169998,165.910004,166.259995,761800,162.883019
2015-09-10,165.320007,166.839996,164.960007,165.699997,1045500,162.334396
2015-09-11,165.270004,168.580002,164.839996,168.520004,927100,165.097124
2015-09-14,168.419998,168.830002,167.119995,167.830002,871700,164.421137
2015-09-15,168.229996,170.970001,167.369995,170.330002,1023600,166.870358
2015-09-16,171.770004,171.899994,169.720001,170.960007,928900,167.487567
2015-09-17,171.740005,173.490005,170.330002,170.720001,1196300,167.252436
2015-09-18,168.449997,170.800003,167.960007,168.979996,2347600,165.547773
2015-09-21,169.289993,171.529999,169.169998,170.210007,986000,166.752801
2015-09-22,167.360001,168.429993,166.539993,167.630005,887100,164.225202
2015-09-23,167.919998,168.339996,166.039993,167.419998,844800,164.019461
2015-09-24,165.919998,167.539993,163.699997,166.779999,1102600,163.392461
2015-09-25,167.809998,168.600006,164.839996,165.570007,952900,162.207046
2015-09-28,164.369995,165.529999,162.5,162.649994,1063900,159.346342
2015-09-29,162.649994,163.899994,161.809998,163.550003,784000,160.228071
2015-09-30,165.149994,167.259995,164.479996,165.949997,1248500,162.579318
2015-10-01,166.0,166.399994,162.679993,165.720001,1413700,162.353993
2015-10-02,163.970001,167.600006,163.199997,167.529999,1104100,164.127227
2015-10-05,169.199997,171.259995,168.330002,170.380005,1218400,166.919346
2015-10-06,170.350006,171.399994,168.259995,168.410004,1091700,164.989358
2015-10-07,169.570007,171.369995,168.809998,171.199997,1106100,167.722683
2015-10-08,170.210007,173.800003,169.240005,173.75,1139200,170.220892
2015-10-09,173.639999,176.830002,173.169998,175.75,1485400,172.180269
2015-10-12,176.660004,177.779999,175.389999,177.190002,1325200,173.591023
2015-10-13,176.699997,177.919998,176.229996,177.0,1015800,173.40488
2015-10-14,176.809998,176.929993,173.509995,173.800003,708900,170.269879
2015-10-15,174.520004,174.740005,172.399994,174.059998,1115500,170.524593
2015-10-16,174.949997,175.440002,173.619995,174.880005,1156100,171.327944
2015-10-19,174.059998,174.630005,172.869995,174.580002,602600,171.034035
2015-10-20,173.690002,175.339996,173.190002,174.449997,799800,170.906671
2015-10-21,175.690002,176.050003,173.869995,174.130005,762400,170.593178
2015-10-22,175.050003,180.350006,174.229996,179.5,1286400,175.854101
2015-10-23,180.119995,181.0,178.619995,179.830002,920400,176.1774
2015-10-26,180.039993,180.990005,178.979996,180.289993,1290200,176.628048
2015-10-27,179.580002,181.889999,179.580002,180.600006,1885800,176.931764
2015-10-28,191.020004,193.990005,188.75,190.5,4034200,186.630675
2015-10-29,188.669998,192.25,188.5,190.070007,1926900,186.209416
2015-10-30,190.809998,190.889999,187.75,187.75,1373800,183.936532
2015-11-02,188.479996,189.830002,188.009995,189.539993,1110800,185.690168
2015-11-03,189.110001,189.320007,186.520004,186.639999,941400,182.849077
2015-11-04,187.289993,188.449997,185.410004,186.169998,1088700,182.388622
2015-11-05,186.419998,187.5,185.470001,186.419998,703300,182.633544
2015-11-06,186.020004,186.410004,183.119995,184.009995,1421500,180.272491
2015-11-09,183.369995,184.199997,181.100006,181.660004,1105700,177.970232
2015-11-10,181.039993,182.580002,180.020004,181.490005,928100,177.803687
2015-11-11,181.690002,182.889999,181.399994,181.699997,855900,178.009413
2015-11-12,181.289993,182.149994,179.899994,180.309998,929100,176.647646
2015-11-13,179.470001,181.380005,178.600006,178.820007,960100,175.18792
2015-11-16,179.899994,186.729996,179.399994,186.610001,1780200,182.819687
2015-11-17,188.0,188.0,185.110001,186.139999,1325500,182.359233
2015-11-18,186.449997,188.479996,186.279999,188.139999,845100,184.31861
2015-11-19,188.919998,189.440002,187.179993,188.259995,1030200,184.436168
2015-11-20,189.360001,190.149994,188.839996,189.479996,1243100,185.631389
2015-11-23,189.5,190.0,187.770004,187.830002,889200,184.014909
2015-11-24,186.800003,188.610001,186.179993,188.0,1025800,184.181454
2015-11-25,187.759995,188.949997,186.960007,187.770004,886900,184.742265
2015-11-27,188.070007,188.949997,186.580002,188.410004,456300,185.371944
2015-11-30,188.919998,188.929993,185.949997,186.360001,1534300,183.354997
2015-12-01,187.089996,189.369995,186.600006,187.309998,1035900,184.289675
2015-12-02,186.919998,187.820007,185.419998,185.690002,750100,182.695802
2015-12-03,185.970001,186.380005,182.009995,183.059998,1186600,180.108205
2015-12-04,183.479996,188.199997,183.389999,187.949997,891900,184.919355
2015-12-07,187.970001,188.440002,186.770004,187.990005,707700,184.958718
2015-12-08,186.559998,188.919998,185.960007,188.0,1213900,184.968552
2015-12-09,187.160004,188.570007,185.080002,186.550003,1386000,183.541935
2015-12-10,186.729996,188.240005,186.679993,187.460007,1458300,184.437266
2015-12-11,185.600006,187.110001,185.059998,186.020004,1594200,183.020483
2015-12-14,186.619995,188.5,185.240005,187.070007,1257600,184.053555
2015-12-15,188.029999,189.75,187.610001,187.839996,1935600,184.811128
2015-12-16,189.789993,191.0,187.309998,189.75,1423400,186.690333
2015-12-17,189.910004,190.5,188.289993,188.309998,2444700,185.273551
2015-12-18,187.509995,187.509995,184.410004,184.860001,2908000,181.879184
2015-12-21,186.0,189.070007,185.5,189.009995,1368100,185.96226
2015-12-22,189.919998,190.669998,187.699997,189.369995,876600,186.316456
2015-12-23,190.410004,190.410004,189.360001,190.0,490400,186.936302
2015-12-24,189.399994,190.979996,189.270004,190.110001,230200,187.044529
2015-12-28,189.940002,190.279999,188.639999,189.979996,419100,186.91662
2015-12-29,190.820007,191.820007,190.559998,191.479996,616000,188.392433
2015-12-30,191.399994,191.869995,189.809998,190.080002,470700,187.015014
2015-12-31,189.460007,190.649994,187.550003,188.809998,549600,185.765488
